# columns 
# CaloToolMPEtaBin PtMin PtMax avgPt IEtaBin_forLUT_col1 PtBin_forLUT SF
4 78 82 80 4 50 1.762492
4 83 88 86 4 51 1.735236
4 89 94 92 4 52 1.712971
4 95 100 98 4 53 1.692634
4 101 106 104 4 54 1.671678
4 107 115 111 4 55 1.650755
4 116 123 120 4 56 1.628219
4 124 133 129 4 57 1.608643
4 134 143 139 4 58 1.590122
4 144 156 150 4 59 1.568163
4 157 175 166 4 60 1.545561
4 176 194 185 4 61 1.524050
4 195 219 207 4 62 1.500922
4 220 255 238 4 63 1.477121
5 0 15 15 5 0 2.746324   # ieta [6], pt 0
5 16 16 16 5 1 2.674469
5 17 17 17 5 2 2.639681
5 18 18 18 5 3 2.597502
5 19 19 19 5 4 2.550403
5 20 20 20 5 5 2.524462
5 21 21 21 5 6 2.490416
5 22 22 22 5 7 2.457052
5 23 23 23 5 8 2.426146
5 24 24 24 5 9 2.393291
5 25 25 25 5 10 2.370182
5 26 26 26 5 11 2.347566
5 27 27 27 5 12 2.323268
5 28 28 28 5 13 2.289616
5 29 29 29 5 14 2.265441
5 30 30 30 5 15 2.256749
5 31 31 31 5 16 2.241856
5 32 32 32 5 17 2.220375
5 33 33 33 5 18 2.198721
5 34 34 34 5 19 2.190685
5 35 35 35 5 20 2.153705
5 36 36 36 5 21 2.150198
5 37 37 37 5 22 2.132216
5 38 38 38 5 23 2.111823
5 39 39 39 5 24 2.107225
5 40 40 40 5 25 2.092111
5 41 41 41 5 26 2.071635
5 42 42 42 5 27 2.058515
5 43 43 43 5 28 2.044620
5 44 44 44 5 29 2.034197
5 45 45 45 5 30 2.029023
5 46 46 46 5 31 2.010706
5 47 47 47 5 32 2.003460
5 48 48 48 5 33 1.990575
5 49 49 49 5 34 1.983341
5 50 50 50 5 35 1.967726
5 51 51 51 5 36 1.965463
5 52 52 52 5 37 1.954296
5 53 53 53 5 38 1.944841
5 54 54 54 5 39 1.932379
5 55 55 55 5 40 1.930375
5 56 56 56 5 41 1.914304
5 57 57 57 5 42 1.906369
5 58 58 58 5 43 1.901856
5 59 59 59 5 44 1.890963
5 60 62 61 5 45 1.876852
5 63 66 65 5 46 1.850527
5 67 70 69 5 47 1.822315
5 71 73 72 5 48 1.802349
5 74 77 76 5 49 1.787377
5 78 82 80 5 50 1.767064
5 83 88 86 5 51 1.740930
5 89 94 92 5 52 1.718591
5 95 100 98 5 53 1.698188
5 101 106 104 5 54 1.676728
5 107 115 111 5 55 1.653831
5 116 123 120 5 56 1.632359
5 124 133 129 5 57 1.612733
5 134 143 139 5 58 1.594371
5 144 156 150 5 59 1.572660
5 157 175 166 5 60 1.548085
5 176 194 185 5 61 1.525134
5 195 219 207 5 62 1.502752
5 220 255 238 5 63 1.478567
6 0 15 15 6 0 2.747649   # ieta [7], pt 0
6 16 16 16 6 1 2.675760
6 17 17 17 6 2 2.640956
6 18 18 18 6 3 2.598756
6 19 19 19 6 4 2.551634
6 20 20 20 6 5 2.525681
6 21 21 21 6 6 2.491619
6 22 22 22 6 7 2.458238
6 23 23 23 6 8 2.427317
6 24 24 24 6 9 2.394446
6 25 25 25 6 10 2.370182
6 26 26 26 6 11 2.347566
6 27 27 27 6 12 2.323268
6 28 28 28 6 13 2.289616
6 29 29 29 6 14 2.265441
6 30 30 30 6 15 2.256749
6 31 31 31 6 16 2.241856
6 32 32 32 6 17 2.218680
6 33 33 33 6 18 2.198721
6 34 34 34 6 19 2.190685
6 35 35 35 6 20 2.153705
6 36 36 36 6 21 2.150198
6 37 37 37 6 22 2.132216
6 38 38 38 6 23 2.111823
6 39 39 39 6 24 2.107225
6 40 40 40 6 25 2.092111
6 41 41 41 6 26 2.071635
6 42 42 42 6 27 2.058515
6 43 43 43 6 28 2.044620
6 44 44 44 6 29 2.034197
6 45 45 45 6 30 2.029023
6 46 46 46 6 31 2.010706
6 47 47 47 6 32 2.003460
6 48 48 48 6 33 1.990575
6 49 49 49 6 34 1.983341
6 50 50 50 6 35 1.967726
6 51 51 51 6 36 1.965463
6 52 52 52 6 37 1.954296
6 53 53 53 6 38 1.944841
6 54 54 54 6 39 1.932379
6 55 55 55 6 40 1.930375
6 56 56 56 6 41 1.914304
6 57 57 57 6 42 1.906369
6 58 58 58 6 43 1.901856
6 59 59 59 6 44 1.890963
6 60 62 61 6 45 1.876852
6 63 66 65 6 46 1.850527
6 67 70 69 6 47 1.822315
6 71 73 72 6 48 1.802349
6 74 77 76 6 49 1.787377
6 78 82 80 6 50 1.767064
6 83 88 86 6 51 1.740930
6 89 94 92 6 52 1.718591
6 95 100 98 6 53 1.698188
6 101 106 104 6 54 1.676728
6 107 115 111 6 55 1.653831
6 116 123 120 6 56 1.632359
6 124 133 129 6 57 1.612733
6 134 143 139 6 58 1.594371
6 144 156 150 6 59 1.572660
6 157 175 166 6 60 1.548085
6 176 194 185 6 61 1.525134
6 195 219 207 6 62 1.502752
6 220 255 238 6 63 1.478567
7 0 15 15 7 0 2.754353   # ieta [8], pt 0
7 16 16 16 7 1 2.694851
7 17 17 17 7 2 2.656990
7 18 18 18 7 3 2.614534
7 19 19 19 7 4 2.570126
7 20 20 20 7 5 2.543985
7 21 21 21 7 6 2.508026
7 22 22 22 7 7 2.474426
7 23 23 23 7 8 2.440895
7 24 24 24 7 9 2.407055
7 25 25 25 7 10 2.381186
7 26 26 26 7 11 2.352368
7 27 27 27 7 12 2.328813
7 28 28 28 7 13 2.297134
7 29 29 29 7 14 2.272880
7 30 30 30 7 15 2.264159
7 31 31 31 7 16 2.249217
7 32 32 32 7 17 2.225965
7 33 33 33 7 18 2.205941
7 34 34 34 7 19 2.195173
7 35 35 35 7 20 2.157240
7 36 36 36 7 21 2.153925
7 37 37 37 7 22 2.135912
7 38 38 38 7 23 2.115484
7 39 39 39 7 24 2.110878
7 40 40 40 7 25 2.095737
7 41 41 41 7 26 2.078114
7 42 42 42 7 27 2.064303
7 43 43 43 7 28 2.050369
7 44 44 44 7 29 2.039917
7 45 45 45 7 30 2.032120
7 46 46 46 7 31 2.013775
7 47 47 47 7 32 2.006519
7 48 48 48 7 33 1.993613
7 49 49 49 7 34 1.986368
7 50 50 50 7 35 1.970729
7 51 51 51 7 36 1.968463
7 52 52 52 7 37 1.958433
7 53 53 53 7 38 1.948958
7 54 54 54 7 39 1.936470
7 55 55 55 7 40 1.934462
7 56 56 56 7 41 1.918356
7 57 57 57 7 42 1.910405
7 58 58 58 7 43 1.905938
7 59 59 59 7 44 1.895021
7 60 62 61 7 45 1.880879
7 63 66 65 7 46 1.853709
7 67 70 69 7 47 1.824666
7 71 73 72 7 48 1.804673
7 74 77 76 7 49 1.789682
7 78 82 80 7 50 1.769343
7 83 88 86 7 51 1.742939
7 89 94 92 7 52 1.720979
7 95 100 98 7 53 1.699927
7 101 106 104 7 54 1.678446
7 107 115 111 7 55 1.655524
7 116 123 120 7 56 1.634030
7 124 133 129 7 57 1.614384
7 134 143 139 7 58 1.596004
7 144 156 150 7 59 1.574271
7 157 175 166 7 60 1.549956
7 176 194 185 7 61 1.526327
7 195 219 207 7 62 1.504941
7 220 255 238 7 63 1.480419
8 0 15 15 8 0 2.754712   # ieta [9], pt 0
8 16 16 16 8 1 2.695201
8 17 17 17 8 2 2.657337
8 18 18 18 8 3 2.614875
8 19 19 19 8 4 2.570461
8 20 20 20 8 5 2.544316
8 21 21 21 8 6 2.508132
8 22 22 22 8 7 2.475705
8 23 23 23 8 8 2.442989
8 24 24 24 8 9 2.409213
8 25 25 25 8 10 2.383443
8 26 26 26 8 11 2.354598
8 27 27 27 8 12 2.331020
8 28 28 28 8 13 2.299311
8 29 29 29 8 14 2.275034
8 30 30 30 8 15 2.266305
8 31 31 31 8 16 2.251349
8 32 32 32 8 17 2.228075
8 33 33 33 8 18 2.208235
8 34 34 34 8 19 2.198011
8 35 35 35 8 20 2.160941
8 36 36 36 8 21 2.157904
8 37 37 37 8 22 2.140027
8 38 38 38 8 23 2.119560
8 39 39 39 8 24 2.114945
8 40 40 40 8 25 2.100162
8 41 41 41 8 26 2.082965
8 42 42 42 8 27 2.069122
8 43 43 43 8 28 2.055155
8 44 44 44 8 29 2.044678
8 45 45 45 8 30 2.036864
8 46 46 46 8 31 2.018476
8 47 47 47 8 32 2.010009
8 48 48 48 8 33 1.999122
8 49 49 49 8 34 1.991856
8 50 50 50 8 35 1.977733
8 51 51 51 8 36 1.975459
8 52 52 52 8 37 1.965393
8 53 53 53 8 38 1.955884
8 54 54 54 8 39 1.943352
8 55 55 55 8 40 1.941027
8 56 56 56 8 41 1.925592
8 57 57 57 8 42 1.917611
8 58 58 58 8 43 1.913127
8 59 59 59 8 44 1.902169
8 60 62 61 8 45 1.887532
8 63 66 65 8 46 1.859436
8 67 70 69 8 47 1.832596
8 71 73 72 8 48 1.812475
8 74 77 76 8 49 1.797418
8 78 82 80 8 50 1.775178
8 83 88 86 8 51 1.748618
8 89 94 92 8 52 1.726518
8 95 100 98 8 53 1.705112
8 101 106 104 8 54 1.682144
8 107 115 111 8 55 1.658450
8 116 123 120 8 56 1.636713
8 124 133 129 8 57 1.616177
8 134 143 139 8 58 1.597090
8 144 156 150 8 59 1.574350
8 157 175 166 8 60 1.551012
8 176 194 185 8 61 1.527724
8 195 219 207 8 62 1.506453
8 220 255 238 8 63 1.481039
9 0 15 15 9 0 2.774404   # ieta [10], pt 0
9 16 16 16 9 1 2.722470
9 17 17 17 9 2 2.679492
9 18 18 18 9 3 2.633015
9 19 19 19 9 4 2.588292
9 20 20 20 9 5 2.561966
9 21 21 21 9 6 2.522544
9 22 22 22 9 7 2.489754
9 23 23 23 9 8 2.452585
9 24 24 24 9 9 2.419033
9 25 25 25 9 10 2.393158
9 26 26 26 9 11 2.366752
9 27 27 27 9 12 2.348324
9 28 28 28 9 13 2.313783
9 29 29 29 9 14 2.289354
9 30 30 30 9 15 2.280931
9 31 31 31 9 16 2.265878
9 32 32 32 9 17 2.246336
9 33 33 33 9 18 2.226333
9 34 34 34 9 19 2.216026
9 35 35 35 9 20 2.183311
9 36 36 36 9 21 2.180242
9 37 37 37 9 22 2.162180
9 38 38 38 9 23 2.137985
9 39 39 39 9 24 2.133330
9 40 40 40 9 25 2.118418
9 41 41 41 9 26 2.095592
9 42 42 42 9 27 2.081665
9 43 43 43 9 28 2.067614
9 44 44 44 9 29 2.057073
9 45 45 45 9 30 2.049561
9 46 46 46 9 31 2.034261
9 47 47 47 9 32 2.022227
9 48 48 48 9 33 2.010279
9 49 49 49 9 34 2.002973
9 50 50 50 9 35 1.989374
9 51 51 51 9 36 1.987086
9 52 52 52 9 37 1.976960
9 53 53 53 9 38 1.967396
9 54 54 54 9 39 1.952918
9 55 55 55 9 40 1.950582
9 56 56 56 9 41 1.935071
9 57 57 57 9 42 1.927051
9 58 58 58 9 43 1.922463
9 59 59 59 9 44 1.911452
9 60 62 61 9 45 1.896743
9 63 66 65 9 46 1.872196
9 67 70 69 9 47 1.845313
9 71 73 72 9 48 1.826239
